date,time,SP(s),SFR(ml/s),T(C),RH(%),PM_A(ug/m^3),PM_B(ug/m^3),PM_C(ug/m^3)
2025-01-14,05:46:48,4.99,3.7,41.07,50.29,0,2.45,60.62
2025-01-14,05:46:58,4.99,3.7,41.12,50.25,0.01,3.96,181.18
2025-01-14,05:47:08,4.99,3.7,41.22,49.93,0,2.61,12.6
2025-01-14,05:47:18,4.99,3.7,41.25,49.62,0,0.25,3.9
2025-01-14,05:47:28,4.99,3.7,41.34,49.52,0,0,0
2025-01-14,05:47:38,4.99,3.7,41.41,49.35,0.03,1.27,19.77
2025-01-14,05:47:48,4.99,3.7,41.47,49.02,0,0,0.05
2025-01-14,05:47:58,4.99,3.7,41.56,48.76,0.01,3.2,47.15
2025-01-14,05:48:08,4.99,3.7,41.61,48.73,0.04,3.24,47.44
2025-01-14,05:48:18,4.99,3.7,41.69,48.58,0,0.93,82.17
2025-01-14,05:48:28,4.99,3.7,41.76,48.37,0,0.85,98.75
2025-01-14,05:48:39,4.99,3.7,41.84,48.08,0.05,5.73,182.39
2025-01-14,05:48:49,4.99,3.7,41.89,48.04,0,0.41,1.83
2025-01-14,05:48:59,4.99,3.7,41.98,47.92,0.03,1.83,27.59
2025-01-14,05:49:09,4.99,3.7,42.03,47.97,0.02,1.31,44.96
2025-01-14,05:49:19,4.99,3.7,42.11,47.94,0,0.72,3.71
2025-01-14,05:49:29,4.99,3.7,42.15,47.8,0,2.56,195.75
2025-01-14,05:49:39,4.99,3.7,42.23,47.52,0.02,2.6,51.93
2025-01-14,05:49:49,4.99,3.7,42.26,47.24,0,8.64,398.27
2025-01-14,05:49:59,4.99,3.7,42.32,47,0.04,2.86,293.44
2025-01-14,05:50:09,4.99,3.7,42.38,46.72,0.03,4.87,326.43
2025-01-14,05:50:19,4.99,3.7,42.4,46.7,0,6.94,472.34
2025-01-14,05:50:29,4.99,3.7,42.47,46.34,0.04,5.23,345.05
2025-01-14,05:50:39,4.99,3.7,42.51,46.42,0.01,0.94,21.09
2025-01-14,05:50:49,4.99,3.7,42.54,46.7,0,2.94,191.27
2025-01-14,05:50:59,4.99,3.7,42.6,46.54,0,2.93,32.9
2025-01-14,05:51:09,4.99,3.7,42.6,46.68,0,0.02,0
2025-01-14,05:51:19,4.99,3.7,42.64,46.84,0,6.43,358.63
2025-01-14,05:51:29,4.99,3.7,42.69,46.11,0,0.76,3.63
2025-01-14,05:51:39,4.99,3.7,42.71,46.29,0.02,0.64,5.67
2025-01-14,05:51:49,4.99,3.7,42.73,46.5,0,0,0.05
2025-01-14,05:51:59,4.99,3.7,42.76,46.39,0,0.11,7.19
2025-01-14,05:52:09,4.99,3.7,42.77,46.43,0,1.51,15.28
2025-01-14,05:52:19,4.99,3.7,42.81,46.62,0.05,1.31,19.51
2025-01-14,05:52:29,4.99,3.7,42.86,46.68,0,2.5,22.79
2025-01-14,05:52:39,4.99,3.7,42.88,46.73,0.02,3.91,31.12
2025-01-14,05:52:49,4.99,3.7,42.92,46.69,0.01,0.02,0
2025-01-14,05:52:59,4.99,3.7,42.96,46.65,0,1.43,45.04
2025-01-14,05:53:09,4.99,3.7,42.96,46.42,0.01,0.33,0.82
2025-01-14,05:53:19,4.99,3.7,43.01,46.19,0,0.34,1.81
2025-01-14,05:53:29,4.99,3.7,43.06,46.21,0,1.85,39.07
2025-01-14,05:53:39,4.99,3.7,43.08,46,0,3.5,187.45
2025-01-14,05:53:49,4.99,3.7,43.1,45.78,0,5.32,57.68
2025-01-14,05:53:59,4.99,3.7,43.18,45.7,0,5.91,76.16
2025-01-14,05:54:09,4.99,3.7,43.21,45.93,0.06,0.38,0.78
2025-01-14,05:54:19,4.99,3.7,43.27,45.9,0,1.06,3.38
2025-01-14,05:54:29,4.99,3.7,43.34,45.9,0,0.88,9.84
2025-01-14,05:54:39,4.99,3.7,43.37,45.73,0,0.05,0
2025-01-14,05:54:49,4.99,3.7,43.41,45.44,0.03,1.49,15.34
2025-01-14,05:54:59,4.99,3.7,43.47,45.38,0,2.71,67.02
2025-01-14,05:55:09,4.99,3.7,43.5,45.3,0.02,3.8,54.91
2025-01-14,05:55:19,4.99,3.7,43.52,45.16,0.01,3.32,83.25
2025-01-14,05:55:29,4.99,3.7,43.58,44.77,0,1.51,64.69
2025-01-14,05:55:39,4.99,3.7,43.62,44.58,0.03,3.28,94.71
2025-01-14,05:55:49,4.99,3.7,43.64,44.43,0,1.62,212.05
2025-01-14,05:55:59,4.99,3.7,43.67,44.48,0,4.91,100.66
2025-01-14,05:56:09,4.99,3.7,43.69,44.43,0,6.35,267.72
2025-01-14,05:56:19,4.99,3.7,43.71,44.6,0.02,3.09,78.12
2025-01-14,05:56:29,4.99,3.7,43.78,44.43,0.01,0.85,24.4
2025-01-14,05:56:39,4.99,3.7,43.77,44.35,0.01,1.37,18.63
2025-01-14,05:56:49,4.99,3.7,43.77,44.23,0.04,4.94,60.44
2025-01-14,05:56:59,4.99,3.7,43.75,44.16,0,1.32,19.49
2025-01-14,05:57:09,4.99,3.7,43.78,44.05,0,0.32,1.84
2025-01-14,05:57:19,4.99,3.7,43.78,43.98,0,4.37,420.42
2025-01-14,05:57:29,4.99,3.7,43.72,43.96,0,1.69,158.77
2025-01-14,05:57:39,4.99,3.7,43.75,43.87,0.02,0,0.03
2025-01-14,05:57:49,4.99,3.7,43.72,43.82,0,3.72,142.87
2025-01-14,05:57:59,4.99,3.7,43.69,43.89,0,1.8,56.13
2025-01-14,05:58:09,4.99,3.7,43.68,44.03,0.03,4.72,63.91
2025-01-14,05:58:20,4.99,3.7,43.67,44.11,0.03,0.01,0.03
2025-01-14,05:58:30,4.99,3.7,43.64,43.98,0,2.55,10.66
2025-01-14,05:58:40,4.99,3.7,43.58,44.01,0.01,4.23,127.35
2025-01-14,05:58:50,4.99,3.7,43.58,44.34,0.05,8.17,911.26
2025-01-14,05:59:00,4.99,3.7,43.52,44.38,0,7.68,741.04
2025-01-14,05:59:10,4.99,3.7,43.5,44.19,0.02,1.22,22.88
2025-01-14,05:59:20,4.99,3.7,43.44,44.37,0.03,1.29,21.92
2025-01-14,05:59:30,4.99,3.7,43.41,44.3,0,2.11,12.96
2025-01-14,05:59:40,4.99,3.7,43.37,44.31,0.07,2.43,24.9
2025-01-14,05:59:50,4.99,3.7,43.34,44.41,0.02,0.72,1.59
2025-01-14,06:00:00,4.99,3.7,43.27,44.61,0,0.75,3.56
2025-01-14,06:00:10,4.99,3.7,43.24,44.75,0.02,0.74,3.6
2025-01-14,06:00:20,4.99,3.7,43.2,44.8,0,1.11,4.47
2025-01-14,06:00:30,4.99,3.7,43.16,44.91,0,2.19,8.85
2025-01-14,06:00:40,4.99,3.7,43.08,45.28,0,0.73,1.72
2025-01-14,06:00:50,4.99,3.7,43.06,45.17,0,0.06,0
2025-01-14,06:01:00,4.99,3.7,43.01,45.11,0.02,0.02,0
2025-01-14,06:01:10,4.99,3.7,42.98,44.92,0,1.34,74.56
2025-01-14,06:01:20,4.99,3.7,42.93,45.18,0.04,8.05,355.17
2025-01-14,06:01:30,4.99,3.7,42.88,45.05,0.06,1.12,4.48
2025-01-14,06:01:40,4.99,3.7,42.81,45.02,0,4.36,157.48
2025-01-14,06:01:50,4.99,3.7,42.8,45.02,0,0.08,7.23
2025-01-14,06:02:00,4.99,3.7,42.74,45.26,0.01,3.56,50.38
2025-01-14,06:02:10,4.99,3.7,42.73,45.39,0.05,2.51,22.79
2025-01-14,06:02:20,4.99,3.7,42.66,45.59,0.02,1.1,4.46
2025-01-14,06:02:30,4.99,3.7,42.62,45.77,0,2.26,49.37
2025-01-14,06:02:40,4.99,3.7,42.6,45.86,0.02,1,6.53
2025-01-14,06:02:50,4.99,3.7,42.54,45.84,0,0.13,7.26
2025-01-14,06:03:00,4.99,3.7,42.5,45.94,0.04,0.81,12.93
2025-01-14,06:03:10,4.99,3.7,42.46,46.08,0.05,0.87,9.82
2025-01-14,06:03:20,4.99,3.7,42.42,46.15,0.02,4.45,50.46
2025-01-14,06:03:30,4.99,3.7,42.38,46.02,0.07,2.3,20.2
2025-01-14,06:03:40,4.99,3.7,42.35,45.95,0.03,0.02,0
2025-01-14,06:03:50,4.99,3.7,42.28,46.17,0,2.43,26.16
2025-01-14,06:04:00,4.99,3.7,42.26,46.4,0.05,3.9,30.33
2025-01-14,06:04:10,4.99,3.7,42.2,46.35,0.03,3.8,31.21
2025-01-14,06:04:20,4.99,3.7,42.15,46.34,0,1.5,24.83
2025-01-14,06:04:30,4.99,3.7,42.15,46.36,0.01,2.71,28.77
2025-01-14,06:04:40,4.99,3.7,42.08,46.49,0.02,1.76,10.14
2025-01-14,06:04:50,4.99,3.7,42.03,46.52,0.06,2.52,20.79
2025-01-14,06:05:00,4.99,3.7,42.02,46.49,0.03,1.43,4.2
2025-01-14,06:05:10,4.99,3.7,41.98,46.58,0.03,2.63,18.73
2025-01-14,06:05:20,4.99,3.7,41.95,46.67,0.02,1.91,24.18
2025-01-14,06:05:30,4.99,3.7,41.86,46.67,0.02,4.35,51.3
2025-01-14,06:05:40,4.99,3.7,41.85,46.68,0.07,5.9,33.18
2025-01-14,06:05:50,4.99,3.7,41.82,47.05,0,1.38,27.92
2025-01-14,06:06:00,4.99,3.7,41.78,47.12,0,3.44,63.9
2025-01-14,06:06:10,4.99,3.7,41.72,47.28,0.05,2.55,18.71
2025-01-14,06:06:20,4.99,3.7,41.67,47.39,0.02,10.26,225.69
2025-01-14,06:06:30,4.99,3.7,41.67,47.3,0,2.64,77.17
2025-01-14,06:06:40,4.99,3.7,41.64,47.36,0,6.71,126.14
2025-01-14,06:06:50,4.99,3.7,41.61,47.58,0.01,2.99,21.53
2025-01-14,06:07:00,4.99,3.7,41.55,47.68,0.02,3.01,19.49
2025-01-14,06:07:10,4.99,3.7,41.52,47.83,0,2.93,43.49
2025-01-14,06:07:20,4.99,3.7,41.48,47.74,0,2.81,26.65
2025-01-14,06:07:31,4.99,3.7,41.45,48.11,0,7.08,88.65
2025-01-14,06:07:41,4.99,3.7,41.42,48.25,0.05,2.08,36.98
2025-01-14,06:07:51,4.99,3.7,41.41,48.4,0.02,1.47,17.35
2025-01-14,06:08:01,4.99,3.7,41.37,48.31,0.01,4.3,22.77
2025-01-14,06:08:11,4.99,3.7,41.32,48.01,0,1.07,4.43
2025-01-14,06:08:21,4.99,3.7,41.31,47.92,0.04,0.37,11.11
2025-01-14,06:08:31,4.99,3.7,41.3,47.82,0.04,3.21,48.45
2025-01-14,06:08:41,4.99,3.7,41.25,47.85,0.01,4.86,72.34
2025-01-14,06:08:51,4.99,3.7,41.2,48.07,0,3.8,320.07
2025-01-14,06:09:01,4.99,3.7,41.21,48.3,0.02,4.07,155.08
2025-01-14,06:09:11,4.99,3.7,41.17,48.09,0.01,5.82,166.5
2025-01-14,06:09:21,4.99,3.7,41.11,48.1,0.02,5.38,37.36
2025-01-14,06:09:31,4.99,3.7,41.1,48.14,0,3.54,29.38
2025-01-14,06:09:41,4.99,3.7,41.08,48.22,0,3.09,30.55
2025-01-14,06:09:51,4.99,3.7,41.04,48.26,0.02,1.43,5.22
2025-01-14,06:10:01,4.99,3.7,41.02,48.24,0.01,1.32,6.27
2025-01-14,06:10:11,4.99,3.7,41.01,48.34,0.04,7.05,98.85
2025-01-14,06:10:21,4.99,3.7,40.96,48.55,0.03,2.3,25.38
2025-01-14,06:10:31,4.99,3.7,40.91,48.54,0.03,0.82,12.93
2025-01-14,06:10:41,4.99,3.7,40.88,48.64,0.05,1.05,6.56
2025-01-14,06:10:51,4.99,3.7,40.9,48.61,0.02,5.85,69.4
2025-01-14,06:11:01,4.99,3.7,40.87,48.56,0.01,4.24,46.56
2025-01-14,06:11:11,4.99,3.7,40.84,48.92,0,4.84,92.86
2025-01-14,06:11:21,4.99,3.7,40.78,49.16,0.04,4.02,81.71
2025-01-14,06:11:31,4.99,3.7,40.77,49.16,0.03,1.65,8.07
2025-01-14,06:11:41,4.99,3.7,40.78,49.37,0,0.26,3.85
2025-01-14,06:11:51,5,3.7,40.74,49.34,0,3.26,34.62
2025-01-14,06:12:01,4.99,3.7,40.68,49.38,0,0.52,7.86
2025-01-14,06:12:11,4.99,3.7,40.7,49.59,0,6.56,303.7
2025-01-14,06:12:21,4.99,3.7,40.65,49.34,0,7.09,384.63
2025-01-14,06:12:31,4.99,3.7,40.65,49.03,0,6.83,151.26
2025-01-14,06:12:41,4.99,3.7,40.63,48.96,0.04,2.04,31.65
2025-01-14,06:12:51,4.99,3.7,40.6,49.15,0.02,1.46,26.7
2025-01-14,06:13:01,4.99,3.7,40.57,49.01,0,2.77,80.38
2025-01-14,06:13:11,4.99,3.7,40.57,49.08,0.02,1.19,13.45
2025-01-14,06:13:21,4.99,3.7,40.53,49.26,0,2.17,7.78
2025-01-14,06:13:31,4.99,3.7,40.53,49.38,0.07,4.42,61.67
2025-01-14,06:13:41,4.99,3.7,40.5,49.41,0,2.05,24.52
2025-01-14,06:13:51,4.99,3.7,40.5,49.49,0,1.78,20.46
2025-01-14,06:14:01,4.99,3.7,40.49,49.55,0.07,3.32,128.32
2025-01-14,06:14:11,4.99,3.7,40.46,49.33,0.01,3.45,138.9
2025-01-14,06:14:21,4.99,3.7,40.43,49.24,0,3.15,67.5
2025-01-14,06:14:31,4.99,3.7,40.39,49.34,0,2.36,25.37
2025-01-14,06:14:41,4.99,3.7,40.4,49.36,0,3.17,48.6
2025-01-14,06:14:51,4.99,3.7,40.37,49.28,0,2.07,60.08
2025-01-14,06:15:01,4.99,3.7,40.36,49.45,0.05,3.26,54.48
2025-01-14,06:15:11,4.99,3.7,40.34,49.39,0,2.79,24.66
2025-01-14,06:15:21,4.99,3.7,40.31,49.3,0.04,5.17,109.51
2025-01-14,06:15:31,4.99,3.7,40.3,49.16,0,1.39,9.34
2025-01-14,06:15:41,4.99,3.7,40.3,49.52,0,3.3,54.65
2025-01-14,06:15:51,4.99,3.7,40.29,49.75,0,3.68,210.91
2025-01-14,06:16:01,4.99,3.7,40.24,49.58,0.01,4.04,48.93
2025-01-14,06:16:11,4.99,3.7,40.24,49.54,0,2.02,23.1
2025-01-14,06:16:21,4.99,3.7,40.23,49.83,0,4.12,137.04
2025-01-14,06:16:31,4.99,3.7,40.21,49.75,0,3.29,25.39
2025-01-14,06:16:42,4.99,3.7,40.2,49.69,0,1.45,5.24
2025-01-14,06:16:52,4.99,3.7,40.21,49.8,0,0.74,2.6
2025-01-14,06:17:02,4.99,3.7,40.17,49.79,0,4.94,111.34
2025-01-14,06:17:12,4.99,3.7,40.19,49.89,0,3.1,162.36
2025-01-14,06:17:22,4.99,3.7,40.17,49.81,0,1.14,15.6
2025-01-14,06:17:32,4.99,3.7,40.13,49.74,0.04,6.34,76.15
2025-01-14,06:17:42,4.99,3.7,40.14,49.98,0,3.95,80.44
2025-01-14,06:17:52,4.99,3.7,40.13,50.08,0,1.18,13.48
2025-01-14,06:18:02,4.99,3.7,40.11,49.94,0,2.54,69.28
2025-01-14,06:18:12,4.99,3.7,40.1,50.18,0,2.85,15.59
2025-01-14,06:18:22,4.99,3.7,40.09,50.17,0.01,2.84,14.55
2025-01-14,06:18:32,4.99,3.7,40.07,50.19,0.01,3.2,36.54
2025-01-14,06:18:42,4.99,3.7,40.07,50.43,0,0.32,0.85
2025-01-14,06:18:52,4.99,3.7,40.06,50.56,0.02,4.88,52.53
2025-01-14,06:19:02,4.99,3.7,40.04,50.61,0.05,2.6,42.66
2025-01-14,06:19:12,4.99,3.7,40.03,50.75,0,1.28,19.74
2025-01-14,06:19:22,4.99,3.7,40.06,50.92,0.04,3.11,26.54
2025-01-14,06:19:32,4.99,3.7,40.03,50.77,0,3.14,28.5
2025-01-14,06:19:42,4.99,3.7,40.04,50.84,0.04,0.74,1.54
2025-01-14,06:19:52,5,3.7,40,50.96,0.02,1.11,5.41
2025-01-14,06:20:02,4.99,3.7,40.02,51.05,0.03,2.06,13.98
2025-01-14,06:20:12,4.99,3.7,39.99,50.87,0.01,0,0.01
2025-01-14,06:20:22,4.99,3.7,40,51.02,0.02,0.37,1.82
2025-01-14,06:20:32,4.99,3.7,39.99,51.2,0.04,2.07,32.62
2025-01-14,06:20:42,4.99,3.7,40,51.22,0,1.51,15.3
2025-01-14,06:20:52,4.99,3.7,40,51.55,0,1.77,19.22
2025-01-14,06:21:02,5,3.7,40,51.59,0.05,0.63,4.66
2025-01-14,06:21:12,4.99,3.7,40,51.14,0.02,0.7,15.02
2025-01-14,06:21:22,4.99,3.7,40.02,51.1,0.09,2.93,43.81
2025-01-14,06:21:32,4.99,3.7,40.02,51.06,0.03,0.96,94.82
2025-01-14,06:21:42,4.99,3.7,40,51.12,0,6.86,177.46
2025-01-14,06:21:52,4.99,3.7,39.99,50.98,0,4.43,188.8
2025-01-14,06:22:02,4.99,3.7,39.97,50.9,0.02,4.47,89.86
2025-01-14,06:22:12,4.99,3.7,39.97,50.58,0,2.4,162.62
2025-01-14,06:22:22,4.99,3.7,39.99,50.75,0.06,1.85,133.2
2025-01-14,06:22:32,4.99,3.7,39.97,50.49,0.04,2.29,39.08
2025-01-14,06:22:42,4.99,3.7,39.97,50.43,0.04,1.96,39.19
2025-01-14,06:22:52,4.99,3.7,39.97,50.67,0,3.96,26.02
2025-01-14,06:23:02,4.99,3.7,39.96,50.71,0,2.75,17.82
2025-01-14,06:23:12,4.99,3.7,39.97,51.07,0.03,0.25,3.9
2025-01-14,06:23:22,5,3.7,39.96,51.05,0.03,0.02,0
2025-01-14,06:23:32,4.99,3.7,39.95,51.08,0.05,0.79,11.92
2025-01-14,06:23:42,4.99,3.7,39.99,51.02,0,1.61,11.23
2025-01-14,06:23:52,4.99,3.7,39.97,51.1,0.06,0.36,1.78
2025-01-14,06:24:02,4.99,3.7,39.96,51.02,0.07,0.3,3.9
2025-01-14,06:24:12,4.99,3.7,39.96,50.94,0,2.59,30.91
2025-01-14,06:24:22,4.99,3.7,39.95,50.97,0,2.25,18.12
2025-01-14,06:24:32,4.99,3.7,39.96,51.02,0.03,4.26,87.62
2025-01-14,06:24:42,4.99,3.7,39.96,50.78,0.02,3.84,278.03
2025-01-14,06:24:52,4.99,3.7,39.97,50.53,0.06,3.31,153.51
2025-01-14,06:25:02,4.99,3.7,39.95,50.4,0,3.84,106.29
2025-01-14,06:25:12,4.99,3.7,39.96,50.17,0,5.51,96.33
2025-01-14,06:25:22,4.99,3.7,39.97,50.18,0,0.77,3.61
2025-01-14,06:25:32,4.99,3.7,39.93,50.45,0,0.07,0.07
2025-01-14,06:25:43,4.99,3.7,39.93,50.57,0.03,1,26.14
2025-01-14,06:25:53,4.99,3.7,39.96,50.67,0.04,0.69,2.63
2025-01-14,06:26:03,4.99,3.7,39.95,50.67,0,2.36,16.83
2025-01-14,06:26:13,4.99,3.7,39.95,50.61,0,1.73,11.13
2025-01-14,06:26:23,4.99,3.7,39.93,50.82,0.03,0.01,0
2025-01-14,06:26:33,4.99,3.7,39.92,50.94,0,0.59,18.35
2025-01-14,06:26:43,4.99,3.7,39.9,50.88,0.02,1.71,30.86
2025-01-14,06:26:53,4.99,3.7,39.92,50.77,0,1.26,11.43
2025-01-14,06:27:03,4.99,3.7,39.9,51.13,0,3.57,149.31
2025-01-14,06:27:13,4.99,3.7,39.92,51.09,0.06,0.73,11.66
2025-01-14,06:27:23,4.99,3.7,39.92,50.66,0,2.64,116.39
2025-01-14,06:27:33,4.99,3.7,39.93,50.45,0.03,2.22,128.96
2025-01-14,06:27:43,4.99,3.7,39.9,50.68,0.07,2.28,89.4
2025-01-14,06:27:53,4.99,3.7,39.9,50.66,0.01,2.07,24.57
2025-01-14,06:28:03,4.99,3.7,39.9,50.41,0.05,4.81,126.35
2025-01-14,06:28:13,4.99,3.7,39.93,50.36,0.04,2.4,368.36
2025-01-14,06:28:23,4.99,3.7,39.9,50.42,0.01,2.12,20.02
2025-01-14,06:28:33,4.99,3.7,39.93,50.3,0.03,1.01,41
2025-01-14,06:28:43,4.99,3.7,39.9,50.29,0,2.7,39.37
2025-01-14,06:28:53,4.99,3.7,39.92,50.45,0.02,3.78,126.29
2025-01-14,06:29:03,5,3.7,39.92,50.58,0.01,5.08,319.45
2025-01-14,06:29:13,4.99,3.7,39.92,50.39,0,4.28,170.02
2025-01-14,06:29:23,4.99,3.7,39.9,50.36,0.02,3.88,289.63
2025-01-14,06:29:33,4.99,3.7,39.93,50.38,0.03,4.66,67.01
2025-01-14,06:29:43,4.99,3.7,39.92,50.39,0,5.04,78.17
2025-01-14,06:29:53,4.99,3.7,39.93,50.55,0,4.94,167.38
2025-01-14,06:30:03,4.99,3.7,39.9,50.59,0,1.87,17.1
2025-01-14,06:30:13,4.99,3.7,39.9,50.59,0,1.2,24.06
2025-01-14,06:30:23,4.99,3.7,39.9,50.29,0,0,0.02
2025-01-14,06:30:33,5,3.7,39.9,50.46,0.04,2.03,24.51
2025-01-14,06:30:43,4.99,3.7,39.9,50.65,0.03,3.39,53.12
2025-01-14,06:30:53,4.99,3.7,39.89,50.8,0.01,3.96,398.11
2025-01-14,06:31:03,4.99,3.7,39.9,50.86,0,5.26,590.8
2025-01-14,06:31:13,4.99,3.7,39.89,50.53,0.23,8.46,91.74
2025-01-14,06:31:23,4.99,3.7,39.89,50.42,0,0,0
2025-01-14,06:31:33,4.99,3.7,39.89,50.45,0.06,2.14,53.46
2025-01-14,06:31:43,4.99,3.7,39.89,50.76,0.01,2.95,181
2025-01-14,06:31:53,4.99,3.7,39.89,50.61,0,4.2,181.98
2025-01-14,06:32:03,4.99,3.7,39.89,50.61,0.05,3.01,33.14
2025-01-14,06:32:13,4.99,3.7,39.86,50.69,0,1.71,22.49
2025-01-14,06:32:23,4.99,3.7,39.87,50.73,0,3.6,73.16
2025-01-14,06:32:33,4.99,3.7,39.89,50.7,0.03,1.71,10.15
2025-01-14,06:32:43,4.99,3.7,39.87,50.85,0,2.39,36.85
2025-01-14,06:32:53,4.99,3.7,39.86,50.8,0.03,0.73,2.6
2025-01-14,06:33:03,4.99,5.6,39.86,50.88,0.2,3.91,101.45
2025-01-14,06:33:13,4.99,5.6,39.87,51.15,0.06,2.33,284.84
2025-01-14,06:33:23,4.99,5.6,39.87,51.01,0.03,3.24,200.46
2025-01-14,06:33:33,4.99,5.6,39.85,50.81,0,3.13,166.91
2025-01-14,06:33:43,4.99,5.6,39.86,50.73,0,1.28,24.44
2025-01-14,06:33:53,4.99,5.6,39.85,50.74,0,1.24,41.8
2025-01-14,06:34:03,4.99,5.6,39.85,50.88,0,2.35,263.78
2025-01-14,06:34:13,4.99,5.6,39.85,50.77,0.03,1.83,139.33
2025-01-14,06:34:23,4.99,5.6,39.83,50.69,0,3.75,291.16
2025-01-14,06:34:33,4.99,5.6,39.85,50.38,0,3.76,352.9
2025-01-14,06:34:44,4.99,5.6,39.83,50.24,0,1.66,102.76
2025-01-14,06:34:54,4.99,5.6,39.83,50.11,0.01,4.12,183.94
2025-01-14,06:35:04,4.99,5.6,39.79,50.24,0,1.34,32.23
2025-01-14,06:35:14,4.99,5.6,39.79,50.37,0.04,1.45,13.23
2025-01-14,06:35:24,4.99,5.6,39.79,50.38,0.04,4.49,107.58
2025-01-14,06:35:34,4.99,5.6,39.79,50.55,0.05,1.57,32.79
2025-01-14,06:35:44,4.99,5.6,39.79,50.69,0,2.26,123.4
2025-01-14,06:35:54,4.99,5.6,39.79,50.79,0,2.35,135.02
2025-01-14,06:36:04,4.99,5.6,39.76,50.71,0,2.31,47.63
2025-01-14,06:36:14,4.99,5.6,39.79,50.6,0,0.69,4.98
2025-01-14,06:36:24,4.99,5.6,39.76,50.57,0,0.51,25.14
2025-01-14,06:36:34,4.99,5.6,39.73,50.53,0.06,2.74,53.09
2025-01-14,06:36:44,4.99,5.6,39.72,50.75,0,0.53,15.51
2025-01-14,06:36:54,4.99,5.6,39.75,50.84,0.04,0,0
2025-01-14,06:37:04,4.99,4.87,39.72,50.97,0.23,3.01,12.34
2025-01-14,06:37:14,4.99,4.87,39.75,50.97,0,3.56,105.94
2025-01-14,06:37:24,4.99,4.87,39.72,51.08,0,1.49,48.17
2025-01-14,06:37:34,4.99,4.87,39.72,51.26,0.02,2.47,35.93
2025-01-14,06:37:44,4.99,4.87,39.73,51.23,0.04,0.99,35.85
2025-01-14,06:37:54,4.99,4.87,39.75,51.15,0.03,2.21,112.36
2025-01-14,06:38:04,4.99,4.87,39.72,51.15,0,2.48,357.34
2025-01-14,06:38:14,4.99,4.87,39.7,51.08,0.01,2.07,106.58
2025-01-14,06:38:24,4.99,4.87,39.72,51.01,0.06,3.92,212.19
2025-01-14,06:38:34,4.99,4.87,39.7,50.98,0.01,1.55,128.32
2025-01-14,06:38:44,4.99,4.87,39.72,51,0.01,3.32,74.37
2025-01-14,06:38:54,4.99,4.87,39.69,50.92,0.01,4.23,462.07
2025-01-14,06:39:04,4.99,4.87,39.69,50.79,0,1.76,71.27
2025-01-14,06:39:14,4.99,4.87,39.7,50.83,0,1.18,33.79
2025-01-14,06:39:24,4.99,4.87,39.69,51.02,0,0.58,2.71
2025-01-14,06:39:34,4.99,4.87,39.7,51.14,0.02,1.72,69.71
2025-01-14,06:39:44,4.99,4.87,39.7,51.26,0,1.8,129
2025-01-14,06:39:54,4.99,4.87,39.7,51.19,0.02,0.35,8.43
2025-01-14,06:40:04,4.99,4.87,39.7,51.28,0.04,2.67,184.62
2025-01-14,06:40:14,4.99,4.87,39.69,51.28,0.02,3.08,110
2025-01-14,06:40:24,4.99,4.87,39.69,51.09,0.03,2.4,61.45
2025-01-14,06:40:34,4.99,4.87,39.72,51.16,0.09,3.04,242.6
2025-01-14,06:40:44,4.99,4.87,39.72,50.91,0.04,3.07,247.94
2025-01-14,06:40:54,4.99,4.87,39.72,50.8,0.04,3.34,412.21
2025-01-14,06:41:04,4.99,4.87,39.69,50.63,0.03,1.83,56.18
2025-01-14,06:41:14,4.99,4.87,39.69,50.54,0,2.55,92.4
2025-01-14,06:41:24,4.99,4.87,39.69,50.78,0.02,2.45,73.06
2025-01-14,06:41:34,4.99,4.87,39.69,50.87,0.02,3.83,106.8
2025-01-14,06:41:44,4.99,4.87,39.69,50.97,0,0.22,11.02
2025-01-14,06:41:54,4.99,4.87,39.7,50.92,0.02,2.24,114.15
2025-01-14,06:42:04,4.99,4.87,39.69,50.82,0.01,2.64,67.07
2025-01-14,06:42:14,5.03,4.87,39.69,50.93,0.04,2.03,39.89
2025-01-14,06:42:24,3.94,5.53,39.69,51,0.16,4.27,186.95
2025-01-14,06:42:34,4.99,5.53,39.7,51.09,0.03,1.67,69.65
2025-01-14,06:42:44,4.99,5.53,39.7,51.21,0.01,1.16,51.67
2025-01-14,06:42:54,4.99,5.53,39.7,51.12,0.01,3.31,221.09
2025-01-14,06:43:04,4.99,5.53,39.7,51.1,0,1.99,325.17
2025-01-14,06:43:14,4.99,5.53,39.7,51.08,0.02,3.59,258.35
2025-01-14,06:43:24,4.99,5.53,39.7,50.75,0,3.43,121.43
2025-01-14,06:43:34,4.99,5.53,39.67,50.71,0.01,1.89,216.59
2025-01-14,06:43:44,4.99,5.53,39.7,50.71,0,3.34,302.26
2025-01-14,06:43:54,4.99,5.53,39.67,50.69,0.06,2.26,92.19
2025-01-14,06:44:05,4.99,5.53,39.69,50.52,0.08,0.76,6.32
2025-01-14,06:44:15,4.99,5.53,39.7,50.66,0,0.92,13.05
2025-01-14,06:44:25,4.99,5.53,39.7,50.86,0,2.15,181.33
2025-01-14,06:44:35,4.99,5.53,39.69,51.07,0,2.15,374.29
2025-01-14,06:44:45,4.99,5.53,39.72,50.71,0,1.54,42.14
2025-01-14,06:44:55,4.99,5.53,39.69,50.7,0,0.32,6.05
2025-01-14,06:45:05,5,5.53,39.69,50.63,0.02,2.33,114.23
